SubjectID	Activity	SignalMeasure	SignalValueAverage
15	LAYING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.972255551527778
15	LAYING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.962759422361111
15	LAYING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.929586835277778
15	LAYING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	-0.1719930545
15	LAYING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	0.899242553055556
15	LAYING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.0369192905555556
15	LAYING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.961509742916667
15	LAYING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.986036192361111
15	LAYING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.950710357083333
15	LAYING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0168300887791667
15	LAYING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0619700871944444
15	LAYING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.113451899791667
15	LAYING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.957167680694444
15	LAYING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.961142911805556
15	LAYING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.956537051666667
16	WALKING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.276023564509804
16	WALKING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0204286929452941
16	WALKING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.108804049803922
16	WALKING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.404692523921569
16	WALKING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.314569762352941
16	WALKING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.159799790235294
16	WALKING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.925981326078431
16	WALKING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.0668246472745098
16	WALKING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.217351194313725
16	WALKING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.982469595490196
16	WALKING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.973784841960784
16	WALKING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.961387254313726
16	WALKING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0151721912792157
16	WALKING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0695955689607843
16	WALKING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0818650735686274
16	WALKING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.654171847058823
16	WALKING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.612593634117647
16	WALKING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.365489530588235
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.255986102627451
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0143654945011765
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.124074517745098
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.397083831568627
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.163732745078431
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.129283825721569
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.826874282745098
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.0805926025490196
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.379059698039216
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.948413552745098
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.933657461176471
16	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.907649558823529
16	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	0.0718408878078431
16	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0486136789705882
16	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.00779288021764706
16	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.508087166666667
16	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.58638289372549
16	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.365025170078431
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.295586802191489
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0183898583787234
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.119873705148936
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	0.207251997929787
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.146993837655319
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	0.0114353944787234
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.917818427021277
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.0584832676382979
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.225382496382979
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.957785118085106
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.955487793617021
16	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.910588943191489
16	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0225373369978723
16	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.068264792706383
16	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0835380057
16	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.45418847106383
16	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.528329304680851
16	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.444636334893617
16	SITTING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.280768574492754
16	SITTING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0102497939956522
16	SITTING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.0891404038405797
16	SITTING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.986825605362319
16	SITTING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.951607872463768
16	SITTING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.939672247101449
16	SITTING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.942457377971014
16	SITTING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.086588253942029
16	SITTING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	0.0892682200463768
16	SITTING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.980158243333333
16	SITTING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.968023206956522
16	SITTING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.945813561478261
16	SITTING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0412014042275362
16	SITTING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0574525433043478
16	SITTING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0795736310463768
16	SITTING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.981037373333333
16	SITTING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.958336595507246
16	SITTING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.960287831304348
16	STANDING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.283497402948718
16	STANDING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0165999672935897
16	STANDING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.103657729076923
16	STANDING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.989076811794872
16	STANDING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.960298267692308
16	STANDING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.953468961666667
16	STANDING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.941587749358974
16	STANDING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.0578867045
16	STANDING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.166737468166667
16	STANDING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.985359689871795
16	STANDING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.980552435769231
16	STANDING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.959562830769231
16	STANDING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0299337294166667
16	STANDING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.068667733
16	STANDING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0867342708846154
16	STANDING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.973400107564103
16	STANDING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.980110277307692
16	STANDING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.982357006410256
16	LAYING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.274227162571429
16	LAYING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0166103510562857
16	LAYING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.107310493242857
16	LAYING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.973691429428571
16	LAYING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.943061150285714
16	LAYING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.965490276285714
16	LAYING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	-0.206783742242857
16	LAYING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.0199270225714286
16	LAYING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	0.893884468571429
16	LAYING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.963761977857143
16	LAYING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.966087103857143
16	LAYING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.967886002
16	LAYING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0161545406857143
16	LAYING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.113675060885714
16	LAYING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0966210349428571
16	LAYING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.977010769857143
16	LAYING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.970747514
16	LAYING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.984781484857143
17	WALKING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.272341855245902
17	WALKING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0184875403339344
17	WALKING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.109792122032787
17	WALKING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.31950017295082
17	WALKING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.0175797885542623
17	WALKING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.265824489180328
17	WALKING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.92811236852459
17	WALKING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.179927382704918
17	WALKING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.190265949622951
17	WALKING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.980983351639344
17	WALKING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.968613202622951
17	WALKING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.956903248196721
17	WALKING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.00922265519180328
17	WALKING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0839773343770492
17	WALKING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0757132656704918
17	WALKING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.47981351295082
17	WALKING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.454932903934426
17	WALKING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.386044435409836
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.252604768583333
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0228645614308333
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.121290442104167
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.062952754100625
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.0131721014395833
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.230220954239583
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.853530565833333
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.284153753333333
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.298171464166667
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.949460372291667
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.91597346625
17	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.930159843541667
17	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0304250571395833
17	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0548455941370417
17	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0560931358145833
17	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.496562732729167
17	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.493044125208333
17	WALKING_UPSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.234402350714583
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.29391828326087
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0167359404347826
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.0892432745173913
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	0.187719760269565
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.0607892037384783
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.231064156615217
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.928817578043478
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.151077057652174
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.160962985956522
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.950026242173913
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.946576675652174
17	WALKING_DOWNSTAIRS	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.901097766521739
17	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	0.0677728390673913
17	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.123517195928261
17	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0162878745776087
17	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.370436868891304
17	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.459281989565217
17	WALKING_DOWNSTAIRS	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.468462984347826
17	SITTING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.2773570196875
17	SITTING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.014156274084375
17	SITTING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.11362408509375
17	SITTING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.9944439053125
17	SITTING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.96185862984375
17	SITTING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.96572919578125
17	SITTING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.94488374765625
17	SITTING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.002814673171875
17	SITTING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.135803881679687
17	SITTING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.99019661703125
17	SITTING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.9667201059375
17	SITTING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.9566106440625
17	SITTING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.042549159015625
17	SITTING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0669245931234375
17	SITTING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0860053803375
17	SITTING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.98963832578125
17	SITTING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.98612868078125
17	SITTING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.9797052259375
17	STANDING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.277942503333333
17	STANDING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0174120064169231
17	STANDING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.111432145565
17	STANDING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.991163919871795
17	STANDING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.968176663717949
17	STANDING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.970462679230769
17	STANDING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.904678547435897
17	STANDING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.257486817948718
17	STANDING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.202687757012821
17	STANDING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.985751365769231
17	STANDING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.975810476025641
17	STANDING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.969171762179487
17	STANDING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0269576937130769
17	STANDING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0770632126371795
17	STANDING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0880561869358974
17	STANDING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.981373082948718
17	STANDING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.985121164615385
17	STANDING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.985538363333333
17	LAYING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.269780085577465
17	LAYING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0168462006729577
17	LAYING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.107006279704225
17	LAYING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.972960567323944
17	LAYING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.944792875211268
17	LAYING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.953476700140845
17	LAYING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	-0.19913309
17	LAYING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	0.658792072253521
17	LAYING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	0.722657502112676
17	LAYING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.961063222394366
17	LAYING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.961466681267606
17	LAYING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.957164565211268
17	LAYING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0234756467113239
17	LAYING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0944580192535211
17	LAYING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.111440490309859
17	LAYING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.975893061830986
17	LAYING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.971484336197183
17	LAYING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.976200771267606
18	WALKING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.273887758571429
18	WALKING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0178023631866071
18	WALKING	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Z_AXIS	-0.104218315464286
18	WALKING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.37600552125
18	WALKING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.227005874892857
18	WALKING	FROM_ACCL_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.428348061071429
18	WALKING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_X_AXIS	0.92386524875
18	WALKING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Y_AXIS	-0.254317085892857
18	WALKING	FROM_ACCL_SIGNAL_MEAN_GRAVITY_IN_Z_AXIS	-0.0609313415892857
18	WALKING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_X_AXIS	-0.983010882678571
18	WALKING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Y_AXIS	-0.975311658928571
18	WALKING	FROM_ACCL_SIGNAL_STDEV_GRAVITY_IN_Z_AXIS	-0.97248384875
18	WALKING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_X_AXIS	-0.0399399716026786
18	WALKING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0613727362975
18	WALKING	FROM_GYRO_SIGNAL_MEAN_BODY_IN_Z_AXIS	0.0944718394625
18	WALKING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_X_AXIS	-0.7044397775
18	WALKING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Y_AXIS	-0.496431539642857
18	WALKING	FROM_GYRO_SIGNAL_STDEV_BODY_IN_Z_AXIS	-0.511417204821429
18	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_X_AXIS	0.265401201896552
18	WALKING_UPSTAIRS	FROM_ACCL_SIGNAL_MEAN_BODY_IN_Y_AXIS	-0.0222060684378914
